Date,Time,Location,Max_Temperature,Min_Temperature,Humidity,Precipitation,Wind_Speed,Weather Condition
2023-06-15,06:00,Nizamabad,33.0,23.7,31.7,7.4,8.6,Stormy
2023-06-15,06:00,Karimnagar,32.6,25.8,43.7,0.0,4.1,Sunny
2023-06-15,06:00,Khammam,36.1,30.2,40.4,0.6,0.2,Rainy
2023-06-15,06:00,Mahbubnagar,38.2,32.8,46.1,0.0,4.3,Sunny
2023-06-15,06:00,Hyderabad,43.5,30.2,61.8,0.0,16.9,Sunny
2023-06-15,12:00,Warangal,27.4,13.5,76.3,0.0,2.4,Sunny
2023-06-15,12:00,Nizamabad,36.5,22.8,88.9,0.0,3.7,Sunny
2023-06-15,12:00,Karimnagar,41.0,29.5,41.8,0.0,28.8,Sunny
2023-06-15,12:00,Khammam,41.4,28.6,61.0,0.0,25.4,Cloudy
2023-06-15,12:00,Mahbubnagar,30.1,19.0,33.1,12.5,17.7,Stormy
2023-06-15,12:00,Hyderabad,28.2,20.1,81.8,0.0,22.1,Sunny
2023-06-15,18:00,Warangal,31.7,23.5,35.1,12.8,18.4,Stormy
2023-06-15,18:00,Nizamabad,40.1,29.4,62.5,0.0,18.2,Cloudy
2023-06-15,18:00,Karimnagar,32.0,18.0,60.9,0.0,27.5,Sunny
2023-06-15,18:00,Khammam,28.5,18.8,67.3,0.0,11.7,Sunny
2023-06-15,18:00,Mahbubnagar,25.3,14.4,72.0,0.0,19.5,Sunny
2023-06-15,18:00,Hyderabad,44.0,30.9,47.1,0.0,2.5,Sunny
2023-06-16,06:00,Warangal,39.7,30.9,51.1,0.0,26.7,Cloudy
2023-06-16,06:00,Nizamabad,40.5,31.2,38.4,0.0,19.0,Sunny
2023-06-16,06:00,Karimnagar,34.6,22.9,59.1,8.2,2.7,Stormy
2023-06-16,06:00,Khammam,27.5,15.4,33.3,8.7,24.5,Stormy
2023-06-16,06:00,Mahbubnagar,28.1,21.7,35.0,0.0,27.0,Sunny
2023-06-16,06:00,Hyderabad,38.5,23.6,70.9,0.0,10.8,Sunny
2023-06-16,12:00,Warangal,26.0,17.8,46.5,0.0,5.2,Cloudy
2023-06-16,12:00,Nizamabad,38.5,27.2,84.1,0.0,26.7,Cloudy
2023-06-16,12:00,Karimnagar,41.6,34.7,88.9,0.0,24.1,Sunny
2023-06-16,12:00,Khammam,34.1,27.5,73.7,0.0,20.8,Sunny
2023-06-16,12:00,Mahbubnagar,44.5,38.7,65.0,0.0,19.1,Sunny
2023-06-16,12:00,Hyderabad,34.4,25.3,59.6,8.0,26.6,Stormy
2023-06-16,18:00,Warangal,35.6,21.2,80.8,0.0,3.2,Cloudy
2023-06-16,18:00,Nizamabad,35.1,25.9,36.1,0.0,13.4,Sunny
2023-06-16,18:00,Karimnagar,31.2,22.9,59.0,0.0,25.2,Sunny
2023-06-16,18:00,Khammam,25.0,15.3,53.8,0.0,11.4,Cloudy
2023-06-16,18:00,Mahbubnagar,40.4,34.0,46.6,0.0,27.2,Sunny
2023-06-16,18:00,Hyderabad,27.6,13.6,57.6,22.6,29.3,Stormy
2023-06-17,06:00,Warangal,39.6,33.5,64.8,0.0,1.7,Sunny
2023-06-17,06:00,Nizamabad,34.1,19.5,41.0,0.0,8.2,Sunny
2023-06-17,06:00,Karimnagar,29.7,19.9,86.6,0.0,7.3,Sunny
2023-06-17,06:00,Khammam,41.2,31.6,77.3,0.0,28.5,Sunny
2023-06-17,06:00,Mahbubnagar,41.7,36.2,64.4,19.0,21.3,Stormy
2023-06-17,06:00,Hyderabad,40.8,26.4,47.4,18.5,1.8,Stormy
2023-06-17,12:00,Warangal,38.1,29.6,57.3,0.0,14.5,Sunny
2023-06-17,12:00,Nizamabad,28.7,19.1,74.4,10.0,6.0,Stormy
2023-06-17,12:00,Karimnagar,29.7,18.3,67.8,0.0,8.0,Cloudy
2023-06-17,12:00,Khammam,35.7,28.4,44.3,0.0,5.8,Sunny
2023-06-17,12:00,Mahbubnagar,43.6,31.1,40.4,11.5,10.5,Stormy
2023-06-17,12:00,Hyderabad,25.6,17.4,63.8,5.4,20.4,Stormy
2023-06-17,18:00,Warangal,40.0,32.9,61.6,0.0,14.9,Sunny
2023-06-17,18:00,Nizamabad,26.6,14.5,82.0,0.0,0.1,Sunny
2023-06-17,18:00,Karimnagar,29.0,14.1,35.5,0.0,13.0,Cloudy
2023-06-17,18:00,Khammam,31.9,26.8,56.7,16.1,15.8,Stormy
2023-06-17,18:00,Mahbubnagar,40.2,32.3,65.5,0.0,12.2,Cloudy
2023-06-17,18:00,Hyderabad,35.2,27.5,79.2,0.0,4.8,Sunny
2023-06-18,06:00,Warangal,27.9,21.1,71.4,0.0,14.3,Sunny
2023-06-18,06:00,Nizamabad,29.7,22.6,33.0,0.0,12.2,Sunny
2023-06-18,06:00,Karimnagar,38.8,27.1,59.5,0.0,6.1,Sunny
2023-06-18,06:00,Khammam,42.6,30.0,57.8,0.0,14.5,Sunny
2023-06-18,06:00,Mahbubnagar,31.3,20.8,56.6,7.8,7.5,Stormy
2023-06-18,06:00,Hyderabad,30.2,20.9,38.3,0.0,22.8,Cloudy
2023-06-18,12:00,Warangal,33.5,26.7,56.8,0.0,17.5,Sunny
2023-06-18,12:00,Nizamabad,35.1,26.6,44.5,0.0,4.1,Sunny
2023-06-18,12:00,Karimnagar,36.2,27.1,45.7,0.0,13.2,Sunny
2023-06-18,12:00,Khammam,25.7,12.9,82.0,0.0,2.3,Sunny
2023-06-18,12:00,Mahbubnagar,39.8,32.0,44.5,0.0,11.9,Sunny
2023-06-18,12:00,Hyderabad,43.4,31.7,36.5,0.0,20.9,Sunny
2023-06-18,18:00,Warangal,38.3,30.4,85.1,4.6,19.7,Rainy
2023-06-18,18:00,Nizamabad,25.7,20.2,53.4,13.7,14.0,Stormy
2023-06-18,18:00,Karimnagar,42.3,30.4,38.6,0.0,2.0,Sunny
2023-06-18,18:00,Khammam,39.7,25.0,78.8,0.0,24.0,Sunny
2023-06-18,18:00,Mahbubnagar,38.0,26.6,68.1,0.0,29.7,Sunny
2023-06-18,18:00,Hyderabad,29.1,22.9,48.2,0.0,9.4,Sunny
2023-06-19,06:00,Warangal,41.1,34.2,84.0,0.0,0.4,Sunny
2023-06-19,06:00,Nizamabad,42.1,36.0,90.0,2.0,29.4,Rainy
2023-06-19,06:00,Karimnagar,44.6,31.1,36.6,0.0,8.2,Sunny
2023-06-19,06:00,Khammam,32.3,26.2,68.8,0.0,16.6,Sunny
2023-06-19,06:00,Mahbubnagar,26.6,18.9,78.6,0.0,2.1,Cloudy
2023-06-19,06:00,Hyderabad,43.3,32.1,60.7,0.0,26.7,Cloudy
2023-06-19,12:00,Warangal,43.5,30.2,80.8,0.0,14.4,Sunny
2023-06-19,12:00,Nizamabad,35.5,28.4,87.4,0.0,14.3,Sunny
2023-06-19,12:00,Karimnagar,43.8,33.5,78.7,0.0,29.0,Sunny
2023-06-19,12:00,Khammam,42.7,31.7,55.4,12.7,25.0,Stormy
2023-06-19,12:00,Mahbubnagar,40.4,31.4,62.2,0.0,3.9,Sunny
2023-06-19,12:00,Hyderabad,27.4,15.3,55.9,0.0,18.5,Sunny
2023-06-19,18:00,Warangal,33.4,22.0,42.8,0.0,29.5,Sunny
2023-06-19,18:00,Nizamabad,31.4,26.1,79.2,20.0,21.0,Stormy
2023-06-19,18:00,Karimnagar,26.2,15.1,49.0,0.0,20.9,Cloudy
2023-06-19,18:00,Khammam,34.2,21.1,48.5,0.0,13.4,Cloudy
2023-06-19,18:00,Mahbubnagar,42.6,34.9,69.6,0.0,7.1,Cloudy
2023-06-19,18:00,Hyderabad,38.3,24.5,75.9,10.2,11.5,Stormy
2023-06-20,06:00,Warangal,33.7,26.4,54.6,0.0,19.7,Sunny
2023-06-20,06:00,Nizamabad,38.6,28.4,78.4,0.0,3.5,Cloudy
2023-06-20,06:00,Karimnagar,33.2,25.1,74.1,0.0,2.8,Cloudy
2023-06-20,06:00,Khammam,31.7,19.0,82.7,0.0,5.4,Sunny
2023-06-20,06:00,Mahbubnagar,29.2,18.7,63.1,0.0,5.0,Cloudy
2023-06-20,06:00,Hyderabad,44.1,34.8,77.6,0.0,1.4,Sunny
2023-06-20,12:00,Warangal,44.1,35.2,89.5,24.0,27.8,Stormy
2023-06-20,12:00,Nizamabad,27.3,17.4,40.8,0.0,0.2,Cloudy
2023-06-20,12:00,Karimnagar,34.7,23.3,66.9,0.0,1.5,Sunny
2023-06-20,12:00,Khammam,36.2,23.0,47.0,0.0,4.1,Sunny
2023-06-20,12:00,Mahbubnagar,39.6,32.5,51.4,0.0,28.6,Cloudy
2023-06-20,12:00,Hyderabad,42.9,35.1,64.7,0.0,27.6,Sunny
2023-06-20,18:00,Warangal,28.1,20.6,67.7,1.9,12.7,Rainy
2023-06-20,18:00,Nizamabad,43.1,34.5,52.6,0.0,9.6,Cloudy
2023-06-20,18:00,Karimnagar,25.2,15.7,41.2,0.0,17.2,Sunny
2023-06-20,18:00,Khammam,36.1,27.2,70.8,0.0,8.7,Sunny
2023-06-20,18:00,Mahbubnagar,31.6,24.5,85.0,0.0,23.3,Cloudy
2023-06-20,18:00,Hyderabad,40.7,31.1,43.2,0.0,2.7,Cloudy
2023-06-21,06:00,Warangal,37.9,25.9,84.6,0.0,4.3,Cloudy
2023-06-21,06:00,Nizamabad,30.3,22.5,74.7,0.0,1.5,Sunny
2023-06-21,06:00,Karimnagar,44.2,31.3,32.2,12.1,23.3,Stormy
2023-06-21,06:00,Khammam,40.3,30.7,62.8,0.0,12.8,Sunny
2023-06-21,06:00,Mahbubnagar,33.8,24.9,54.1,0.0,13.4,Cloudy
2023-06-21,06:00,Hyderabad,31.7,24.5,68.4,19.1,17.8,Stormy
2023-06-21,12:00,Warangal,39.0,25.0,67.4,0.0,1.4,Sunny
2023-06-21,12:00,Nizamabad,43.8,35.1,51.3,23.2,19.7,Stormy
2023-06-21,12:00,Karimnagar,25.7,19.4,48.2,0.0,6.6,Sunny
2023-06-21,12:00,Khammam,29.6,18.6,48.7,0.0,2.7,Sunny
2023-06-21,12:00,Mahbubnagar,39.6,34.3,40.7,2.3,9.7,Rainy
2023-06-21,12:00,Hyderabad,28.5,14.4,82.9,0.0,9.9,Sunny
2023-06-21,18:00,Warangal,27.6,15.7,58.7,0.0,8.9,Cloudy
2023-06-21,18:00,Nizamabad,28.5,20.3,49.6,0.0,16.1,Cloudy
2023-06-21,18:00,Karimnagar,36.1,22.0,42.8,0.0,3.0,Cloudy
2023-06-21,18:00,Khammam,32.1,18.0,34.2,16.6,3.3,Stormy
2023-06-21,18:00,Mahbubnagar,39.7,31.5,52.7,0.0,3.4,Sunny
2023-06-21,18:00,Hyderabad,28.7,17.7,61.4,0.0,11.4,Sunny
2023-06-22,06:00,Warangal,29.5,18.2,30.2,2.4,15.8,Rainy
2023-06-22,06:00,Nizamabad,25.0,17.8,40.1,0.0,25.4,Cloudy
2023-06-22,06:00,Karimnagar,39.3,33.6,30.4,0.0,19.4,Sunny
2023-06-22,06:00,Khammam,39.6,34.3,59.2,0.0,28.3,Cloudy
2023-06-22,06:00,Mahbubnagar,32.0,26.4,56.0,0.0,9.0,Cloudy
2023-06-22,06:00,Hyderabad,31.5,20.5,52.9,0.0,7.1,Sunny
2023-06-22,12:00,Warangal,26.8,18.3,74.2,9.6,7.9,Stormy
2023-06-22,12:00,Nizamabad,33.9,26.3,78.9,0.0,10.2,Sunny
2023-06-22,12:00,Karimnagar,41.4,31.9,68.8,0.0,25.0,Sunny
2023-06-22,12:00,Khammam,33.0,27.5,56.2,1.0,2.3,Rainy
2023-06-22,12:00,Mahbubnagar,38.7,29.2,33.2,0.0,9.6,Sunny
2023-06-22,12:00,Hyderabad,31.5,21.7,64.4,0.0,4.8,Cloudy
2023-06-22,18:00,Warangal,40.5,30.7,34.0,0.0,2.6,Sunny
2023-06-22,18:00,Nizamabad,25.1,11.9,40.7,0.0,28.6,Sunny
2023-06-22,18:00,Karimnagar,36.6,23.4,60.8,0.0,10.4,Sunny
2023-06-22,18:00,Khammam,40.2,25.6,54.2,0.0,18.1,Sunny
2023-06-22,18:00,Mahbubnagar,44.7,31.7,60.5,0.0,4.1,Sunny
2023-06-22,18:00,Hyderabad,32.5,24.3,86.0,0.0,28.7,Cloudy
2023-06-23,06:00,Warangal,45.0,39.6,54.9,0.0,22.4,Cloudy
2023-06-23,06:00,Nizamabad,37.8,26.6,70.7,7.5,2.9,Stormy
2023-06-23,06:00,Karimnagar,44.9,38.6,50.5,0.0,1.5,Cloudy
2023-06-23,06:00,Khammam,26.2,16.7,54.6,0.0,1.0,Cloudy
2023-06-23,06:00,Mahbubnagar,39.1,33.2,34.4,0.0,7.2,Sunny
2023-06-23,06:00,Hyderabad,32.2,26.3,71.8,19.5,28.3,Stormy
2023-06-23,12:00,Warangal,40.9,27.2,49.9,0.0,11.3,Cloudy
2023-06-23,12:00,Nizamabad,30.6,24.3,68.8,0.0,29.5,Cloudy
2023-06-23,12:00,Karimnagar,35.5,23.4,47.5,2.7,16.7,Rainy
2023-06-23,12:00,Khammam,35.2,20.5,80.1,8.2,27.0,Stormy
2023-06-23,12:00,Mahbubnagar,32.5,25.0,31.3,12.3,13.4,Stormy
2023-06-23,12:00,Hyderabad,43.6,31.6,40.9,0.0,3.5,Sunny
2023-06-23,18:00,Warangal,33.5,23.7,35.2,0.0,21.7,Sunny
2023-06-23,18:00,Nizamabad,32.0,20.7,69.4,0.0,5.6,Sunny
2023-06-23,18:00,Karimnagar,38.4,27.5,31.1,0.0,17.5,Sunny
2023-06-23,18:00,Khammam,32.3,22.1,71.2,0.0,19.8,Sunny
2023-06-23,18:00,Mahbubnagar,39.9,26.6,76.8,0.0,28.4,Sunny
2023-06-23,18:00,Hyderabad,32.1,23.0,70.9,15.7,9.3,Stormy
2023-06-24,06:00,Warangal,34.3,25.5,63.3,0.0,5.0,Cloudy
2023-06-24,06:00,Nizamabad,25.6,14.4,85.4,0.0,8.5,Cloudy
2023-06-24,06:00,Karimnagar,33.8,20.8,49.5,0.0,15.0,Sunny
2023-06-24,06:00,Khammam,33.6,22.0,46.3,0.0,26.8,Sunny
2023-06-24,06:00,Mahbubnagar,38.6,29.7,45.0,0.0,21.4,Sunny
2023-06-24,06:00,Hyderabad,31.9,20.1,65.3,0.0,28.6,Sunny
2023-06-24,12:00,Warangal,39.2,25.6,60.5,0.0,12.4,Cloudy
2023-06-24,12:00,Nizamabad,38.2,31.4,75.4,0.0,16.6,Cloudy
2023-06-24,12:00,Karimnagar,29.8,22.2,48.1,15.6,0.9,Stormy
2023-06-24,12:00,Khammam,41.8,28.6,63.6,0.0,12.6,Sunny
2023-06-24,12:00,Mahbubnagar,31.2,21.1,55.8,3.8,24.9,Rainy
2023-06-24,12:00,Hyderabad,25.6,12.1,52.4,0.0,2.8,Sunny
2023-06-24,18:00,Warangal,37.1,24.8,60.1,0.0,26.2,Sunny
2023-06-24,18:00,Nizamabad,43.6,35.4,30.8,0.0,25.8,Sunny
2023-06-24,18:00,Karimnagar,26.5,15.3,33.5,0.0,24.1,Sunny
2023-06-24,18:00,Khammam,33.5,24.3,33.9,0.0,19.9,Sunny
2023-06-24,18:00,Mahbubnagar,25.8,13.0,46.4,0.0,15.6,Sunny
2023-06-24,18:00,Hyderabad,40.7,28.5,49.6,0.0,22.4,Sunny
2023-06-25,06:00,Warangal,26.8,11.9,55.0,0.0,3.8,Sunny
2023-06-25,06:00,Nizamabad,31.5,16.7,47.1,0.0,20.4,Cloudy
2023-06-25,06:00,Karimnagar,34.5,20.4,52.3,14.4,18.6,Stormy
2023-06-25,06:00,Khammam,36.5,25.3,88.3,0.0,3.6,Sunny
2023-06-25,06:00,Mahbubnagar,41.4,35.2,64.6,22.8,21.7,Stormy
2023-06-25,06:00,Hyderabad,26.2,12.9,50.3,0.0,9.2,Sunny
2023-06-25,12:00,Warangal,30.2,23.0,47.2,15.9,24.1,Stormy
2023-06-25,12:00,Nizamabad,31.8,16.8,83.4,0.0,15.9,Sunny
2023-06-25,12:00,Karimnagar,42.5,36.5,60.8,0.0,23.5,Cloudy
2023-06-25,12:00,Khammam,43.4,34.6,75.8,0.0,8.2,Sunny
2023-06-25,12:00,Mahbubnagar,30.5,25.2,88.3,0.0,4.4,Cloudy
2023-06-25,12:00,Hyderabad,29.4,23.3,33.5,0.0,14.9,Sunny
2023-06-25,18:00,Warangal,29.9,20.0,62.6,0.0,4.9,Cloudy
2023-06-25,18:00,Nizamabad,43.2,34.1,40.5,0.0,29.1,Sunny
2023-06-25,18:00,Karimnagar,39.1,27.2,48.3,0.0,24.1,Sunny
2023-06-25,18:00,Khammam,34.0,19.3,45.7,0.0,24.2,Sunny
2023-06-25,18:00,Mahbubnagar,37.4,27.0,64.1,0.0,5.1,Sunny
2023-06-25,18:00,Hyderabad,31.8,25.4,81.1,0.0,23.0,Cloudy
2023-06-26,06:00,Warangal,40.0,27.9,62.4,0.0,2.8,Sunny
2023-06-26,06:00,Nizamabad,34.0,28.7,49.1,0.0,1.2,Sunny
2023-06-26,06:00,Karimnagar,30.7,19.2,70.3,15.8,13.6,Stormy
2023-06-26,06:00,Khammam,38.6,32.9,51.0,0.0,5.7,Sunny
2023-06-26,06:00,Mahbubnagar,33.7,19.3,65.7,0.0,2.1,Cloudy
2023-06-26,06:00,Hyderabad,40.3,30.4,43.4,0.0,28.8,Cloudy
2023-06-26,12:00,Warangal,25.9,14.0,44.4,0.0,19.6,Sunny
2023-06-26,12:00,Nizamabad,43.8,36.8,58.3,0.0,1.2,Sunny
2023-06-26,12:00,Karimnagar,32.7,22.0,35.7,16.8,5.2,Stormy
2023-06-26,12:00,Khammam,41.4,29.5,73.6,20.4,1.4,Stormy
2023-06-26,12:00,Mahbubnagar,40.2,32.9,65.0,13.8,9.5,Stormy
2023-06-26,12:00,Hyderabad,40.7,27.3,73.1,0.2,5.3,Rainy
2023-06-26,18:00,Warangal,35.2,23.5,43.2,0.0,22.1,Sunny
2023-06-26,18:00,Nizamabad,36.2,27.7,50.5,25.0,24.1,Stormy
2023-06-26,18:00,Karimnagar,25.5,15.9,38.3,0.0,24.5,Sunny
2023-06-26,18:00,Khammam,38.2,25.4,30.9,0.0,15.5,Sunny
2023-06-26,18:00,Mahbubnagar,39.5,30.0,78.9,0.0,18.4,Cloudy
2023-06-26,18:00,Hyderabad,31.7,22.0,60.8,0.0,14.7,Cloudy
2023-06-27,06:00,Warangal,41.6,29.5,59.1,0.0,24.4,Sunny
2023-06-27,06:00,Nizamabad,39.3,30.5,76.5,5.2,21.5,Stormy
2023-06-27,06:00,Karimnagar,43.2,32.7,32.9,0.0,27.8,Sunny
2023-06-27,06:00,Khammam,32.9,18.2,36.5,0.0,16.8,Sunny
2023-06-27,06:00,Mahbubnagar,27.7,14.9,81.2,0.0,18.4,Sunny
2023-06-27,06:00,Hyderabad,35.8,22.7,59.0,0.0,20.9,Sunny
2023-06-27,12:00,Warangal,32.5,24.3,77.1,0.0,26.1,Sunny
2023-06-27,12:00,Nizamabad,40.3,33.3,45.8,0.0,13.0,Sunny
2023-06-27,12:00,Karimnagar,28.0,15.2,46.5,0.0,18.2,Sunny
2023-06-27,12:00,Khammam,34.8,24.4,74.2,0.0,21.9,Sunny
2023-06-27,12:00,Mahbubnagar,38.7,25.8,37.6,0.0,25.3,Cloudy
2023-06-27,12:00,Hyderabad,33.3,19.1,38.4,0.0,4.5,Sunny
2023-06-27,18:00,Warangal,43.8,35.4,73.5,18.5,24.4,Stormy
2023-06-27,18:00,Nizamabad,40.3,27.3,41.4,0.0,3.6,Sunny
2023-06-27,18:00,Karimnagar,26.4,14.9,51.6,0.0,27.1,Sunny
2023-06-27,18:00,Khammam,31.5,16.9,86.7,8.2,29.7,Stormy
2023-06-27,18:00,Mahbubnagar,40.8,32.4,33.7,0.0,19.0,Cloudy
2023-06-27,18:00,Hyderabad,29.0,15.0,30.0,0.0,14.1,Sunny
2023-06-28,06:00,Warangal,39.9,27.9,51.0,0.0,1.5,Sunny
2023-06-28,06:00,Nizamabad,26.8,14.2,82.9,8.2,13.7,Stormy
2023-06-28,06:00,Karimnagar,44.6,34.6,76.3,0.0,28.4,Cloudy
2023-06-28,06:00,Khammam,25.4,10.4,81.6,0.0,15.1,Cloudy
2023-06-28,06:00,Mahbubnagar,30.7,20.7,89.2,14.6,17.6,Stormy
2023-06-28,06:00,Hyderabad,33.7,27.8,47.5,18.3,11.5,Stormy
2023-06-28,12:00,Warangal,28.4,21.4,64.8,0.0,17.4,Cloudy
2023-06-28,12:00,Nizamabad,34.3,19.8,57.2,0.0,24.4,Sunny
2023-06-28,12:00,Karimnagar,28.4,20.1,48.6,0.0,23.5,Cloudy
2023-06-28,12:00,Khammam,33.5,19.9,61.4,0.0,5.7,Sunny
2023-06-28,12:00,Mahbubnagar,28.7,21.9,48.3,0.0,6.5,Sunny
2023-06-28,12:00,Hyderabad,31.9,24.7,39.1,0.0,8.7,Sunny
2023-06-28,18:00,Warangal,38.9,26.2,38.4,0.0,24.1,Cloudy
2023-06-28,18:00,Nizamabad,44.1,31.1,30.9,0.0,11.9,Sunny
2023-06-28,18:00,Karimnagar,37.4,24.9,31.4,0.0,15.0,Sunny
2023-06-28,18:00,Khammam,38.2,28.3,83.9,0.0,3.2,Sunny
2023-06-28,18:00,Mahbubnagar,34.9,20.1,37.6,0.0,29.6,Sunny
2023-06-28,18:00,Hyderabad,39.1,31.8,42.1,0.0,1.0,Sunny
2023-06-29,06:00,Warangal,43.6,33.1,60.1,0.0,28.1,Sunny
2023-06-29,06:00,Nizamabad,39.0,26.4,30.6,16.3,5.4,Stormy
2023-06-29,06:00,Karimnagar,36.6,30.5,30.8,11.7,10.9,Stormy
2023-06-29,06:00,Khammam,33.4,19.1,75.1,0.0,0.3,Sunny
2023-06-29,06:00,Mahbubnagar,25.0,16.1,87.7,1.9,11.4,Rainy
2023-06-29,06:00,Hyderabad,42.0,28.1,86.6,0.0,8.9,Sunny
2023-06-29,12:00,Warangal,30.7,22.0,61.2,15.0,23.1,Stormy
2023-06-29,12:00,Nizamabad,25.4,19.3,84.7,19.2,29.1,Stormy
2023-06-29,12:00,Karimnagar,33.1,24.7,82.9,0.0,1.3,Sunny
2023-06-29,12:00,Khammam,38.5,27.0,76.3,3.9,19.3,Rainy
2023-06-29,12:00,Mahbubnagar,44.7,31.2,36.1,0.0,20.9,Cloudy
2023-06-29,12:00,Hyderabad,38.2,33.2,80.3,0.0,13.2,Sunny
2023-06-29,18:00,Warangal,31.3,19.6,65.2,9.2,4.8,Stormy
2023-06-29,18:00,Nizamabad,30.6,15.8,80.4,0.0,15.2,Sunny
2023-06-29,18:00,Karimnagar,28.3,21.1,43.7,0.0,29.7,Sunny
2023-06-29,18:00,Khammam,31.8,21.4,33.6,0.0,7.2,Cloudy
2023-06-29,18:00,Mahbubnagar,28.7,22.6,63.8,0.0,16.3,Sunny
2023-06-29,18:00,Hyderabad,31.5,22.5,84.9,0.0,24.9,Cloudy
2023-06-30,06:00,Warangal,34.7,29.2,70.8,0.0,28.2,Sunny
2023-06-30,06:00,Nizamabad,34.0,23.0,54.0,0.0,17.4,Sunny
2023-06-30,06:00,Karimnagar,30.1,19.4,45.7,0.0,7.0,Sunny
2023-06-30,06:00,Khammam,32.7,24.4,72.8,22.9,14.7,Stormy
2023-06-30,06:00,Mahbubnagar,41.7,35.7,38.9,0.0,16.8,Sunny
2023-06-30,06:00,Hyderabad,37.7,30.0,31.4,0.0,18.8,Sunny
2023-06-30,12:00,Warangal,26.1,12.2,35.0,20.3,14.1,Stormy
2023-06-30,12:00,Nizamabad,40.0,31.2,30.5,0.0,20.7,Cloudy
2023-06-30,12:00,Karimnagar,35.9,21.0,45.4,0.0,18.4,Sunny
2023-06-30,12:00,Khammam,35.0,29.4,50.9,8.6,1.8,Stormy
2023-06-30,12:00,Mahbubnagar,32.4,26.5,50.7,0.0,14.6,Sunny
2023-06-30,12:00,Hyderabad,40.5,28.9,89.6,0.0,22.7,Cloudy
2023-06-30,18:00,Warangal,40.1,34.9,49.9,0.0,5.1,Cloudy
2023-06-30,18:00,Nizamabad,36.0,30.7,35.6,0.0,20.3,Sunny
2023-06-30,18:00,Karimnagar,32.2,24.1,65.7,16.9,2.4,Stormy
2023-06-30,18:00,Khammam,34.4,24.5,87.4,0.0,9.0,Sunny
2023-06-30,18:00,Mahbubnagar,40.3,31.4,58.7,0.0,26.5,Cloudy
2023-06-30,18:00,Hyderabad,44.0,34.2,56.2,0.0,15.3,Sunny
2023-07-01,06:00,Warangal,42.7,31.0,86.2,0.0,11.5,Sunny
2023-07-01,06:00,Nizamabad,31.0,16.8,66.4,17.9,15.3,Stormy
2023-07-01,06:00,Karimnagar,41.1,28.1,87.6,9.7,15.0,Stormy
2023-07-01,06:00,Khammam,42.8,35.0,84.1,0.0,21.8,Sunny
2023-07-01,06:00,Mahbubnagar,27.2,12.8,68.5,0.0,6.4,Sunny
2023-07-01,06:00,Hyderabad,41.1,27.4,59.2,0.0,20.7,Sunny
2023-07-01,12:00,Warangal,25.8,14.9,87.0,0.0,11.7,Sunny
2023-07-01,12:00,Nizamabad,28.8,16.9,56.2,0.0,14.0,Sunny
2023-07-01,12:00,Karimnagar,36.3,23.0,86.1,0.0,4.4,Sunny
2023-07-01,12:00,Khammam,41.1,28.3,67.8,0.0,14.6,Cloudy
2023-07-01,12:00,Mahbubnagar,31.5,17.8,69.3,0.0,27.3,Sunny
2023-07-01,12:00,Hyderabad,25.9,19.3,69.9,0.0,19.4,Sunny
2023-07-01,18:00,Warangal,34.7,26.6,38.5,0.0,20.5,Cloudy
2023-07-01,18:00,Nizamabad,39.3,31.1,36.1,0.4,16.9,Rainy
2023-07-01,18:00,Karimnagar,41.2,34.7,72.5,0.0,29.0,Cloudy
2023-07-01,18:00,Khammam,26.0,13.0,82.9,3.2,4.1,Rainy
2023-07-01,18:00,Mahbubnagar,27.2,14.1,82.0,0.0,2.8,Sunny
2023-07-01,18:00,Hyderabad,27.2,18.5,79.1,0.0,25.5,Sunny
2023-07-02,06:00,Warangal,42.4,33.6,68.9,0.0,13.7,Sunny
2023-07-02,06:00,Nizamabad,26.4,15.7,39.7,0.0,21.0,Sunny
2023-07-02,06:00,Karimnagar,30.8,22.5,55.6,0.0,13.0,Sunny
2023-07-02,06:00,Khammam,36.5,25.1,78.7,14.3,7.0,Stormy
2023-07-02,06:00,Mahbubnagar,27.4,16.8,85.2,0.0,21.8,Sunny
2023-07-02,06:00,Hyderabad,31.6,23.0,61.1,18.6,12.8,Stormy
2023-07-02,12:00,Warangal,25.8,18.3,84.2,0.0,20.4,Cloudy
2023-07-02,12:00,Nizamabad,44.0,31.0,89.0,0.0,4.5,Sunny
2023-07-02,12:00,Karimnagar,31.4,25.4,86.5,16.4,26.5,Stormy
2023-07-02,12:00,Khammam,41.3,29.8,60.6,0.0,15.1,Sunny
2023-07-02,12:00,Mahbubnagar,41.5,31.2,52.0,0.0,25.5,Cloudy
2023-07-02,12:00,Hyderabad,35.5,28.6,60.4,0.0,12.8,Sunny
2023-07-02,18:00,Warangal,39.4,27.3,44.8,0.0,25.7,Sunny
2023-07-02,18:00,Nizamabad,42.7,27.8,42.7,0.0,0.0,Sunny
2023-07-02,18:00,Karimnagar,25.5,17.0,88.0,0.0,24.7,Sunny
2023-07-02,18:00,Khammam,31.8,16.8,55.4,21.2,27.1,Stormy
2023-07-02,18:00,Mahbubnagar,27.3,18.4,38.6,0.0,22.1,Sunny
2023-07-02,18:00,Hyderabad,29.0,15.5,51.9,0.0,17.4,Sunny
2023-07-03,06:00,Warangal,34.3,24.8,78.3,0.0,15.5,Sunny
2023-07-03,06:00,Nizamabad,43.7,28.9,85.4,0.0,1.1,Sunny
